Time,Computername,Eventid,Level,Alert,Details,Rulepath,Filepath
2021-10-26 03:11:10.231 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5110,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.231801Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Audio/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.263 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5111,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.263052Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Audio/PlaybackManager"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.294 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5112,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.294307Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Authentication User Interface/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.309 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5113,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.309927Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Authentication/AuthenticationPolicyFailures-DomainController"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.325 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5114,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.325556Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Authentication/ProtectedUser-Client"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.341 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5115,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.341182Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Authentication/ProtectedUserFailures-DomainController"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.356 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5116,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.356805Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Authentication/ProtectedUserSuccesses-DomainController"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.403 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5117,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.403678Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-BackgroundTaskInfrastructure/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.419 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5118,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.419303Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Backup"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.434 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5119,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.434934Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Base-Filtering-Engine-Connections/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.450 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5120,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.450554Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Base-Filtering-Engine-Resource-Flows/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.481 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5121,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.481802Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-BestPractices/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.481 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5122,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.481802Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Bits-Client/Analytic"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.497 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5123,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.497430Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Bits-Client/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.528 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5124,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.528680Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-CAPI2/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.747 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5125,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.747431Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-CertPoleEng/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.763 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5126,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.763062Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-CertificateServices-Deployment/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.778 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5127,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.778682Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-CertificateServicesClient-CredentialRoaming/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.794 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5128,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.794303Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-CertificateServicesClient-Lifecycle-System/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.809 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5129,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.809929Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-CertificateServicesClient-Lifecycle-User/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.856 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5130,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":748},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.856805Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-CodeIntegrity/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
2021-10-26 03:11:10.934 +09:00,FS03.offsec.lan,104,high,System log file was cleared,"User: admmig{""System"":{""Channel"":""System"",""Computer"":""FS03.offsec.lan"",""Correlation"":null,""EventID"":104,""EventRecordID"":5131,""Execution_attributes"":{""ProcessID"":712,""ThreadID"":1692},""Keywords"":""0x8000000000000000"",""Level"":4,""Opcode"":0,""Provider_attributes"":{""Guid"":""{fc65ddd8-d6ef-4962-83d5-6e5cfe9ce148}"",""Name"":""Microsoft-Windows-Eventlog""},""Security_attributes"":{""UserID"":""S-1-5-21-4230534742-2542757381-3142984815-1111""},""Task"":104,""TimeCreated_attributes"":{""SystemTime"":""2021-10-25T18:11:10.934935Z""},""Version"":0},""UserData"":{""LogFileCleared"":{""BackupPath"":"""",""Channel"":""Microsoft-Windows-Compat-Appraiser/Operational"",""SubjectDomainName"":""OFFSEC"",""SubjectUserName"":""admmig""},""LogFileCleared_attributes"":{""xmlns"":""http://manifests.microsoft.com/win/2004/08/windows/eventlog""}}}",.\rules\alert-rules\hayabusa\System\104_T1070.001_SystemLogCleared.yml,.\sample-evtx\EVTX-to-MITRE-Attack\TA0005-Defense Evasion\T1070.001-Clear Windows event logs\ID104-1102-Event log cleared.evtx
